id,od_num,org_lon,org_lat,des_lon,des_lat,pickup_time,distance,drive_time,org_sta,org_dis,org_time,des_sta,des_dis,des_time,alone_cost,alone_time,departure,Tmax,arrival
3243,17668,104.14332,30.65366,104.12884,30.71363,27474,8853,1264,78.0,852.0,852.0,262.0,3102.0,3102.0,22.020699999999998,1264.0,26274,1896.0,29370.0
3244,17669,104.126274,30.715708000000006,104.1329,30.63756,29555,11326,1618,262.0,2671.0,2671.0,272.0,845.0,845.0,26.7194,1618.0,28355,2427.0,31982.0
3245,17674,104.04984,30.66152,104.07729,30.7528,29473,13628,1946,223.0,183.0,183.0,79.0,2183.0,2183.0,31.0932,1946.0,28273,2919.0,32392.0
3246,17676,104.070526,30.762117,104.083284,30.705019,29083,8404,1200,186.0,1362.0,1362.0,180.0,61.0,61.0,21.1676,1200.0,27883,1800.0,30883.0
3247,17686,103.99202,30.67068,104.07474,30.63555,30086,11471,1638,162.0,1183.0,1183.0,147.0,308.0,308.0,26.9949,1638.0,28886,2457.0,32543.0
3248,17702,104.07231,30.71104,104.03201,30.71826,27536,5115,730,238.0,1099.0,1099.0,246.0,69.0,69.0,14.9185,730.0,26336,1095.0,28631.0
3249,17705,104.125198,30.672091,104.04367,30.60176,27083,14359,2051,34.0,701.0,701.0,163.0,1299.0,1299.0,32.4821,2051.0,25883,3076.5,30159.5
3250,17706,104.05785,30.59947,104.12543,30.66948,30067,13155,1879,53.0,1049.0,1049.0,34.0,470.0,470.0,30.1945,1879.0,28867,2818.5,32885.5
3251,17711,104.047653,30.76125900000001,104.02308,30.70092,29797,9241,1320,186.0,1511.0,1511.0,10.0,1178.0,1178.0,22.7579,1320.0,28597,1980.0,31777.0
3252,17714,104.167786,30.706675,104.07908,30.69221,31069,11222,1603,184.0,4899.0,4899.0,85.0,786.0,786.0,26.5218,1603.0,29869,2404.5,33473.5
3253,17715,104.167786,30.706675,104.07908,30.69221,31069,11222,1603,184.0,4899.0,4899.0,85.0,786.0,786.0,26.5218,1603.0,29869,2404.5,33473.5
3254,17726,104.045456,30.665945,103.96806,30.5211,27750,23046,3292,281.0,602.0,602.0,123.0,3898.0,3898.0,48.9874,3292.0,26550,4938.0,32688.0
3255,17740,104.07609,30.73834,104.08618,30.66907,28148,10091,1441,136.0,2187.0,2187.0,66.0,622.0,622.0,24.3729,1441.0,26948,2161.5,30309.5
3256,17743,104.1692,30.70045,104.09504,30.66181,29752,10779,1539,184.0,4337.0,4337.0,252.0,911.0,911.0,25.6801,1539.0,28552,2308.5,32060.5
3257,17745,104.03231,30.65529,104.09297,30.674840000000003,32144,8054,1150,181.0,1187.0,1187.0,66.0,606.0,606.0,20.5026,1150.0,30944,1725.0,33869.0
3258,17749,104.08444,30.6121,104.09405,30.68946,30613,11246,1606,33.0,1237.0,1237.0,120.0,60.0,60.0,26.5674,1606.0,29413,2409.0,33022.0
3259,17762,104.056531,30.76792,104.07403,30.6863,29534,11997,1713,186.0,1175.0,1175.0,165.0,244.0,244.0,27.9943,1713.0,28334,2569.5,32103.5
3260,17773,104.17149,30.682920000000006,104.1174,30.68498,33456,6730,961,184.0,3428.0,3428.0,1.0,321.0,321.0,17.987000000000002,961.0,32256,1441.5,34897.5
3261,17776,104.11214,30.7025,104.07997,30.63507,31773,10536,1505,50.0,1311.0,1311.0,147.0,606.0,606.0,25.2184,1505.0,30573,2257.5,34030.5
3262,17779,104.09715,30.70348,104.01984,30.65169,32946,12183,1740,277.0,90.0,90.0,134.0,1411.0,1411.0,28.3477,1740.0,31746,2610.0,35556.0
3263,17787,104.05201,30.76227,103.98247,30.63948,32237,19742,2820,186.0,1005.0,1005.0,87.0,1089.0,1089.0,42.7098,2820.0,31037,4230.0,36467.0
3264,17789,104.04431,30.70725,103.93772,30.70525,31540,13250,1892,257.0,714.0,714.0,82.0,4328.0,4328.0,30.375,1892.0,30340,2838.0,34378.0
3265,17795,104.086533,30.663826,104.0613,30.61034,29405,8344,1192,191.0,544.0,544.0,224.0,1019.0,1019.0,21.0536,1192.0,28205,1788.0,31193.0
3266,17802,104.0489,30.65333,104.07838,30.608390000000004,28012,7459,1065,181.0,1009.0,1009.0,173.0,629.0,629.0,19.3721,1065.0,26812,1597.5,29609.5
3267,17809,104.04911,30.71367,104.07664,30.66017,31773,8456,1208,48.0,1337.0,1337.0,213.0,664.0,664.0,21.2664,1208.0,30573,1812.0,33585.0
3268,17811,104.04911,30.71367,104.07664,30.66017,31773,8456,1208,48.0,1337.0,1337.0,213.0,664.0,664.0,21.2664,1208.0,30573,1812.0,33585.0
3269,17814,104.12931,30.64038,104.05371,30.67767000000001,32250,10836,1548,272.0,1320.0,1320.0,69.0,1112.0,1112.0,25.7884,1548.0,31050,2322.0,34572.0
3270,17822,104.106232,30.698940000000004,104.145267,30.59446,27375,15863,2266,50.0,657.0,657.0,67.0,2156.0,2156.0,35.3397,2266.0,26175,3399.0,30774.0
3271,17825,104.0903,30.75476,104.01377,30.703009,28612,12099,1728,110.0,2600.0,2600.0,11.0,430.0,430.0,28.1881,1728.0,27412,2592.0,31204.0
3272,17831,104.105966,30.687281,104.02891,30.65697,27588,10534,1504,50.0,1051.0,1051.0,161.0,1539.0,1539.0,25.2146,1504.0,26388,2256.0,29844.0
3273,17839,104.1011,30.68456,104.10749,30.63793,32612,6787,969,120.0,1074.0,1074.0,151.0,21.0,21.0,18.0953,969.0,31412,1453.5,34065.5
3274,17865,104.11377,30.673040000000004,104.06073,30.66658,27366,6660,951,176.0,1454.0,1454.0,140.0,607.0,607.0,17.854,951.0,26166,1426.5,28792.5
3275,17871,104.07903,30.65199,104.06963,30.71814,32178,9633,1376,22.0,236.0,236.0,48.0,1324.0,1324.0,23.5027,1376.0,30978,2064.0,34242.0
3276,17872,104.048599,30.756809000000004,104.11734,30.7445,31357,8723,1246,186.0,1475.0,1475.0,114.0,395.0,395.0,21.773699999999998,1246.0,30157,1869.0,33226.0
3277,17873,104.017403,30.649549,104.10065,30.67472,28138,10972,1567,134.0,1137.0,1137.0,88.0,579.0,579.0,26.0468,1567.0,26938,2350.5,30488.5
3278,17877,104.041871,30.682018,103.99591,30.7129,32661,7250,1035,49.0,680.0,680.0,101.0,1263.0,1263.0,18.975,1035.0,31461,1552.5,34213.5
3279,17881,103.99797,30.75811,104.07723,30.722790000000003,30875,11092,1584,284.0,1581.0,1581.0,231.0,1409.0,1409.0,26.2748,1584.0,29675,2376.0,33251.0
3280,17882,104.0135,30.76711,104.1098,30.722890000000003,30383,13564,1937,284.0,3738.0,3738.0,262.0,431.0,431.0,30.9716,1937.0,29183,2905.5,33288.5
3281,17895,104.11701,30.6509,104.10574,30.68589,31279,5248,749,228.0,620.0,620.0,50.0,1254.0,1254.0,15.171199999999999,749.0,30079,1123.5,32402.5
3282,17901,104.14347,30.59792,104.10527,30.695190000000004,31850,14841,2120,67.0,2025.0,2025.0,50.0,264.0,264.0,33.3979,2120.0,30650,3180.0,35030.0
3283,17905,104.141663,30.589340000000004,104.099029,30.6676,28381,12494,1784,67.0,3003.0,3003.0,88.0,495.0,495.0,28.9386,1784.0,27181,2676.0,31057.0
3284,17906,104.113489,30.670555,104.071,30.66857000000001,30735,5290,755,176.0,1171.0,1171.0,234.0,681.0,681.0,15.251000000000001,755.0,29535,1132.5,31867.5
3285,17912,103.99332,30.75082,104.07639,30.72206,31620,11127,1589,284.0,418.0,418.0,231.0,1449.0,1449.0,26.3413,1589.0,30420,2383.5,34003.5
3286,17913,103.913101,30.60861,104.07403,30.6863,29270,22949,3278,132.0,3860.0,3860.0,165.0,244.0,244.0,48.8031,3278.0,28070,4917.0,34187.0
3287,17914,104.05258,30.70268,104.06257,30.65638,28250,6807,972,257.0,1053.0,1053.0,215.0,424.0,424.0,18.1333,972.0,27050,1458.0,29708.0
3288,17918,104.11483,30.7054,104.06246,30.67002,27166,8278,1182,50.0,1840.0,1840.0,140.0,641.0,641.0,20.9282,1182.0,25966,1773.0,28939.0
3289,17941,104.03621,30.68664,104.079,30.66778,28630,5977,853,195.0,1044.0,1044.0,213.0,529.0,529.0,16.5563,853.0,27430,1279.5,29909.5
3290,17942,104.07347,30.66891,104.15508,30.62972,31820,11623,1660,213.0,712.0,712.0,18.0,1185.0,1185.0,27.2837,1660.0,30620,2490.0,34310.0
3291,17960,104.1692,30.69791,104.108352,30.725615,28568,8557,1222,184.0,4089.0,4089.0,262.0,49.0,49.0,21.4583,1222.0,27368,1833.0,30401.0
3292,17966,104.172897,30.700279,104.10293,30.66907,31331,9798,1399,184.0,4661.0,4661.0,88.0,580.0,580.0,23.816200000000002,1399.0,30131,2098.5,33429.5
3293,17971,104.11482,30.7054,104.17526,30.69537,31163,7650,1092,50.0,1840.0,1840.0,184.0,4489.0,4489.0,19.735,1092.0,29963,1638.0,32801.0
3294,17972,104.04228,30.7612,104.11573,30.73142,28331,10089,1441,186.0,2176.0,2176.0,262.0,1291.0,1291.0,24.3691,1441.0,27131,2161.5,30492.5
3295,17977,104.16252,30.70306,104.093899,30.661109000000003,31034,10466,1495,184.0,4094.0,4094.0,252.0,1061.0,1061.0,25.0854,1495.0,29834,2242.5,33276.5
3296,17985,104.11344,30.67046,104.0524,30.66718,28157,7604,1086,176.0,1164.0,1164.0,117.0,336.0,336.0,19.6476,1086.0,26957,1629.0,29786.0
3297,17989,103.82074,30.71535,104.06576,30.6686,29586,31197,4456,80.0,1238.0,1238.0,140.0,302.0,302.0,64.4743,4456.0,28386,6256.0,35842.0
3298,17990,103.82074,30.71535,104.06576,30.6686,29586,31197,4456,80.0,1238.0,1238.0,140.0,302.0,302.0,64.4743,4456.0,28386,6256.0,35842.0
3299,17994,104.081901,30.682913,104.00041,30.71125,31481,10926,1560,124.0,196.0,196.0,95.0,1577.0,1577.0,25.9594,1560.0,30281,2340.0,33821.0
3300,18001,104.08318,30.68997,104.070999,30.656936,30016,5009,715,124.0,1101.0,1101.0,215.0,656.0,656.0,14.7171,715.0,28816,1072.5,31088.5
3301,18011,104.14281,30.77818,104.0249,30.70513,31967,18058,2579,171.0,1058.0,1058.0,11.0,1398.0,1398.0,39.5102,2579.0,30767,3868.5,35835.5
3302,18014,104.165298,30.71582,104.05688,30.66815,27776,15136,2162,184.0,5865.0,5865.0,117.0,868.0,868.0,33.9584,2162.0,26576,3243.0,31019.0
3303,18015,104.165298,30.71582,104.05688,30.66815,27776,15136,2162,184.0,5865.0,5865.0,117.0,868.0,868.0,33.9584,2162.0,26576,3243.0,31019.0
3304,18016,103.99524,30.66348,104.05932,30.675,29866,8139,1162,36.0,1621.0,1621.0,234.0,1140.0,1140.0,20.664099999999998,1162.0,28666,1743.0,31609.0
3305,18017,104.12303,30.67449,104.09087,30.64352,29103,6002,857,42.0,1012.0,1012.0,152.0,505.0,505.0,16.6038,857.0,27903,1285.5,30388.5
3306,18024,104.079918,30.691561,104.07868,30.79097,28272,14370,2052,85.0,926.0,926.0,6.0,1276.0,1276.0,32.503,2052.0,27072,3078.0,31350.0
3307,18032,104.15229,30.630370000000006,104.11494,30.715290000000003,27690,13124,1874,18.0,1004.0,1004.0,38.0,1485.0,1485.0,30.1356,1874.0,26490,2811.0,30501.0
3308,18036,103.99726,30.663390000000003,104.08894,30.64793,30642,11617,1659,36.0,1375.0,1375.0,35.0,206.0,206.0,27.2723,1659.0,29442,2488.5,33130.5
3309,18042,104.12853,30.65453,104.07345,30.68905,30274,8473,1210,197.0,1136.0,1136.0,165.0,611.0,611.0,21.2987,1210.0,29074,1815.0,32089.0
3310,18054,104.05737,30.67726,104.07075,30.612040000000004,27767,9573,1367,243.0,1214.0,1214.0,224.0,654.0,654.0,23.3887,1367.0,26567,2050.5,29817.5
3311,18057,104.05438,30.60458,104.06321,30.67018,27748,9546,1363,178.0,1112.0,1112.0,140.0,608.0,608.0,23.337400000000002,1363.0,26548,2044.5,29792.5
3312,18059,104.04074,30.6777,104.04539,30.80024,27113,17722,2531,49.0,178.0,178.0,26.0,4808.0,4808.0,38.8718,2531.0,25913,3796.5,30909.5
3313,18061,104.023331,30.675699,104.08616,30.692,30802,8158,1165,247.0,854.0,854.0,208.0,1024.0,1024.0,20.700200000000002,1165.0,29602,1747.5,32549.5
3314,18065,104.15474,30.74055,104.108352,30.725615,29168,6154,879,114.0,5077.0,5077.0,262.0,49.0,49.0,16.8926,879.0,27968,1318.5,30486.5
3315,18072,104.16996,30.7011,104.10976,30.67125,32667,8638,1234,184.0,4470.0,4470.0,88.0,1357.0,1357.0,21.6122,1234.0,31467,1851.0,34518.0
3316,18082,104.10263,30.67858,104.07059,30.65155,29412,5580,797,88.0,1189.0,1189.0,106.0,604.0,604.0,15.802,797.0,28212,1195.5,30607.5
3317,18083,104.0581,30.64381,104.10032,30.66746,27626,6265,895,75.0,1027.0,1027.0,88.0,546.0,546.0,17.1035,895.0,26426,1342.5,28968.5
3318,18090,104.05011,30.70773,104.0723,30.67052,29757,6044,863,257.0,1081.0,1081.0,234.0,604.0,604.0,16.6836,863.0,28557,1294.5,31051.5
3319,18105,104.07732,30.72012,104.04051,30.66351,28980,9375,1339,231.0,1238.0,1238.0,281.0,375.0,375.0,23.0125,1339.0,27780,2008.5,30988.5
3320,18106,104.07668,30.67751,104.05076,30.61402,30934,9727,1389,124.0,1083.0,1083.0,178.0,661.0,661.0,23.6813,1389.0,29734,2083.5,33017.5
3321,18107,104.03626,30.6471,104.10933,30.67889000000001,27051,10181,1454,181.0,901.0,901.0,1.0,1610.0,1610.0,24.5439,1454.0,25851,2181.0,29232.0
3322,18108,104.10495,30.68699,104.08894,30.64793,29943,5986,855,50.0,1117.0,1117.0,35.0,206.0,206.0,16.5734,855.0,28743,1282.5,31225.5
3323,18109,104.10652,30.61184,104.08681,30.65942,27367,7301,1043,127.0,1123.0,1123.0,191.0,413.0,413.0,19.0719,1043.0,26167,1564.5,28931.5
3324,18112,104.154041,30.683036,104.12115,30.64378,31396,6994,999,184.0,1325.0,1325.0,227.0,252.0,252.0,18.488599999999998,999.0,30196,1498.5,32894.5
3325,18113,104.02526,30.7198,104.10009,30.68323,28182,10698,1528,246.0,798.0,798.0,120.0,1127.0,1127.0,25.5262,1528.0,26982,2292.0,30474.0
3326,18125,104.162727,30.70109,104.09613,30.70307,28776,8282,1183,184.0,3875.0,3875.0,277.0,88.0,88.0,20.9358,1183.0,27576,1774.5,30550.5
3327,18141,104.11418,30.71115,104.15628,30.58243,32255,19329,2761,38.0,1418.0,1418.0,16.0,2784.0,2784.0,41.9251,2761.0,31055,4141.5,36396.5
3328,18156,104.053818,30.678165000000003,104.068521,30.554863,27734,17917,2559,69.0,1068.0,1068.0,190.0,50.0,50.0,39.2423,2559.0,26534,3838.5,31572.5
3329,18165,104.153206,30.630894,104.08201,30.67503,30055,10912,1558,18.0,1134.0,1134.0,124.0,1070.0,1070.0,25.9328,1558.0,28855,2337.0,32392.0
3330,18177,104.05536,30.65169,104.0771,30.68836,29585,5950,850,166.0,1117.0,1117.0,165.0,716.0,716.0,16.505,850.0,28385,1275.0,30860.0
3331,18180,104.07652,30.67244,104.06947,30.62476,31200,6947,992,234.0,1054.0,1054.0,150.0,321.0,321.0,18.3993,992.0,30000,1488.0,32688.0
3332,18196,104.094398,30.655855,104.14084,30.60435,28391,9423,1346,275.0,703.0,703.0,84.0,1790.0,1790.0,23.1037,1346.0,27191,2019.0,30410.0
3333,18207,104.04544,30.7248,104.04193,30.68506,33268,5761,823,39.0,1686.0,1686.0,69.0,769.0,769.0,16.1459,823.0,32068,1234.5,34502.5
3334,18223,104.12412,30.63088,104.10835,30.67407,29141,6544,934,210.0,253.0,253.0,88.0,1261.0,1261.0,17.6336,934.0,27941,1401.0,30542.0
3335,18224,104.05945,30.67167,104.14162,30.62869,27147,11959,1708,140.0,1069.0,1069.0,14.0,182.0,182.0,27.9221,1708.0,25947,2562.0,29709.0
3336,18231,104.13739,30.61326,104.11808,30.66406,31259,7726,1103,27.0,1320.0,1320.0,176.0,151.0,151.0,19.8794,1103.0,30059,1654.5,32913.5
3337,18234,104.08616,30.692,104.06892,30.65895,32727,5236,748,208.0,1024.0,1024.0,215.0,449.0,449.0,15.148399999999999,748.0,31527,1122.0,33849.0
3338,18235,104.02944,30.7428,104.09492,30.71368,28020,9160,1308,260.0,1997.0,1997.0,38.0,1021.0,1021.0,22.604,1308.0,26820,1962.0,29982.0
3339,18238,104.22714,30.65199,104.11306,30.67197,30202,14476,2068,245.0,1090.0,1090.0,176.0,1368.0,1368.0,32.7044,2068.0,29002,3102.0,33304.0
3340,18240,104.12811,30.65309,104.07336,30.70482,31845,10111,1444,197.0,1277.0,1277.0,168.0,1048.0,1048.0,24.410899999999998,1444.0,30645,2166.0,34011.0
3341,18246,104.14449,30.59754,104.09459,30.66187,29049,11180,1597,67.0,1947.0,1947.0,252.0,967.0,967.0,26.442,1597.0,27849,2395.5,31444.5
3342,18250,104.11207,30.678590000000003,104.07225,30.653540000000003,30082,6134,876,1.0,1441.0,1441.0,106.0,921.0,921.0,16.854599999999998,876.0,28882,1314.0,31396.0
3343,18253,104.161591,30.73922,104.09613,30.703071,29760,9668,1381,114.0,5945.0,5945.0,277.0,88.0,88.0,23.569200000000002,1381.0,28560,2071.5,31831.5
3344,18265,104.044829,30.717731,104.09159,30.69534,31937,6652,950,92.0,1340.0,1340.0,208.0,217.0,217.0,17.8388,950.0,30737,1425.0,33362.0
3345,18267,104.05265,30.67283,104.07864,30.60161,27128,10790,1541,117.0,1104.0,1104.0,173.0,389.0,389.0,25.701,1541.0,25928,2311.5,29439.5
3346,18268,103.99532,30.75952,104.03986,30.67202,29237,13806,1972,89.0,1495.0,1495.0,49.0,814.0,814.0,31.4314,1972.0,28037,2958.0,32195.0
3347,18274,104.116348,30.67225,104.09743,30.64142,30905,5039,719,176.0,1224.0,1224.0,152.0,632.0,632.0,14.7741,719.0,29705,1078.5,31983.5
3348,18275,104.110304,30.66635,104.153541,30.645401,28994,6170,881,176.0,1161.0,1161.0,118.0,1376.0,1376.0,16.923000000000002,881.0,27794,1321.5,30315.5
3349,18276,104.1548,30.646919,104.07237,30.65707,30273,10355,1479,118.0,1203.0,1203.0,215.0,824.0,824.0,24.874499999999998,1479.0,29073,2218.5,32491.5
3350,18286,104.10578,30.68644,104.08051,30.65564,32664,5449,778,50.0,1174.0,1174.0,22.0,331.0,331.0,15.5531,778.0,31464,1167.0,33831.0
3351,18291,104.12016,30.62251,104.09269,30.70063,29889,11797,1685,210.0,1062.0,1062.0,277.0,611.0,611.0,27.6143,1685.0,28689,2527.5,32416.5
3352,18323,104.07528,30.65584,104.05302,30.50579,31078,21866,3123,22.0,687.0,687.0,108.0,1908.0,1908.0,46.7454,3123.0,29878,4684.5,35762.5
3353,18324,104.0687,30.76186,104.04934,30.71396,28862,7330,1047,186.0,1132.0,1132.0,48.0,1305.0,1305.0,19.127000000000002,1047.0,27662,1570.5,30432.5
3354,18326,104.072296,30.70215,104.02111,30.64032000000001,28861,10971,1567,168.0,754.0,754.0,240.0,1124.0,1124.0,26.0449,1567.0,27661,2350.5,31211.5
3355,18334,104.0589,30.67404,104.10337,30.657519,29743,6023,860,234.0,1156.0,1156.0,252.0,669.0,669.0,16.6437,860.0,28543,1290.0,31033.0
3356,18341,104.077164,30.677246000000004,104.14162,30.62869,28625,10654,1522,124.0,1064.0,1064.0,14.0,182.0,182.0,25.4426,1522.0,27425,2283.0,30908.0
3357,18342,104.077164,30.677246000000004,104.14162,30.62869,28625,10654,1522,124.0,1064.0,1064.0,14.0,182.0,182.0,25.4426,1522.0,27425,2283.0,30908.0
3358,18348,104.10251,30.68498,104.08803,30.64759,29921,5696,813,120.0,1179.0,1179.0,35.0,125.0,125.0,16.0224,813.0,28721,1219.5,31140.5
3359,18353,104.0034,30.68282,104.04933,30.70147,27544,6313,901,162.0,1079.0,1079.0,257.0,659.0,659.0,17.194699999999997,901.0,26344,1351.5,28895.5
3360,18365,103.98228,30.64723,104.11773,30.70144,30328,18574,2653,87.0,544.0,544.0,50.0,1648.0,1648.0,40.4906,2653.0,29128,3979.5,34307.5
3361,18366,104.092369,30.759159000000004,104.07318,30.70213,32731,8581,1225,110.0,2147.0,2147.0,168.0,858.0,858.0,21.5039,1225.0,31531,1837.5,34568.5
3362,18367,104.0754,30.66814,104.01948,30.66273,31180,6996,999,213.0,509.0,509.0,247.0,1121.0,1121.0,18.4924,999.0,29980,1498.5,32678.5
3363,18374,103.986969,30.728884000000004,104.17844,30.70781,27309,23988,3426,4.0,1125.0,1125.0,184.0,5902.0,5902.0,50.7772,3426.0,26109,5139.0,32448.0
3364,18387,104.048537,30.724628000000006,104.083284,30.705019,32131,5165,737,39.0,1313.0,1313.0,180.0,61.0,61.0,15.0135,737.0,30931,1105.5,33236.5
3365,18388,104.083284,30.705019,104.04947,30.72702,33149,5270,752,180.0,61.0,61.0,164.0,1207.0,1207.0,15.213000000000001,752.0,31949,1128.0,34277.0
3366,18431,104.160515,30.683783,104.04642,30.66755,29256,14377,2053,184.0,2120.0,2120.0,117.0,615.0,615.0,32.5163,2053.0,28056,3079.5,32335.5
3367,18442,104.084373,30.689419,104.03032,30.7132,29313,7546,1078,124.0,1030.0,1030.0,246.0,769.0,769.0,19.537399999999998,1078.0,28113,1617.0,30930.0
3368,18448,104.015757,30.658414,104.06236,30.67086,32377,6067,866,36.0,1036.0,1036.0,234.0,746.0,746.0,16.7273,866.0,31177,1299.0,33676.0
3369,18457,104.112747,30.715111,104.0727,30.70226,30783,5312,758,38.0,1212.0,1212.0,168.0,806.0,806.0,15.2928,758.0,29583,1137.0,31920.0
3370,18462,104.03644,30.63925,104.05086,30.67677,29133,5712,816,52.0,767.0,767.0,69.0,1039.0,1039.0,16.0528,816.0,27933,1224.0,30357.0
3371,18466,104.026611,30.702969,104.04859,30.64337,27106,9038,1291,10.0,1106.0,1106.0,52.0,892.0,892.0,22.3722,1291.0,25906,1936.5,29042.5
3372,18467,104.026611,30.702969,104.04859,30.64337,27106,9038,1291,10.0,1106.0,1106.0,52.0,892.0,892.0,22.3722,1291.0,25906,1936.5,29042.5
3373,18474,104.10582,30.68211,104.06005,30.66225,28997,6373,910,1.0,1685.0,1685.0,166.0,586.0,586.0,17.3087,910.0,27797,1365.0,30362.0
3374,18478,104.193398,30.810591,104.11019,30.68195,30849,21275,3039,17.0,927.0,927.0,1.0,1231.0,1231.0,45.6225,3039.0,29649,4558.5,35407.5
3375,18496,104.007825,30.697092,104.11149,30.66942,28523,13493,1927,263.0,756.0,756.0,176.0,1231.0,1231.0,30.8367,1927.0,27323,2890.5,31413.5
3376,18504,104.128402,30.602621000000006,103.97993,30.77061,31132,30501,4357,206.0,1819.0,1819.0,89.0,1772.0,1772.0,63.1519,4357.0,29932,6157.0,37289.0
3377,18505,104.048192,30.757862,104.083284,30.705019,29437,8795,1256,186.0,1479.0,1479.0,180.0,61.0,61.0,21.9105,1256.0,28237,1884.0,31321.0
3378,18509,104.094492,30.660208,104.14162,30.62869,31114,7423,1060,252.0,1015.0,1015.0,14.0,182.0,182.0,19.3037,1060.0,29914,1590.0,32704.0
3379,18512,104.073875,30.70216,104.18882,30.699890000000003,28685,14290,2041,168.0,943.0,943.0,184.0,6279.0,6279.0,32.351,2041.0,27485,3061.5,31746.5
3380,18517,103.86709,30.71003,104.07055,30.66116,27603,26260,3751,149.0,3516.0,3516.0,215.0,802.0,802.0,55.094,3751.0,26403,5551.0,33154.0
3381,18528,103.997849,30.679639,104.04385,30.71766,31020,7930,1132,162.0,448.0,448.0,92.0,1246.0,1246.0,20.267,1132.0,29820,1698.0,32718.0
3382,18533,104.017197,30.683722,104.0538,30.70495,27201,5487,783,265.0,812.0,812.0,257.0,1263.0,1263.0,15.6253,783.0,26001,1174.5,28375.5
3383,18536,104.11069,30.66896,104.06375,30.70939000000001,28205,8258,1179,176.0,1274.0,1274.0,238.0,307.0,307.0,20.8902,1179.0,27005,1768.5,29973.5
3384,18541,104.139638,30.687026,104.06714,30.71974,29182,10176,1453,184.0,1223.0,1223.0,39.0,1107.0,1107.0,24.534399999999998,1453.0,27982,2179.5,31361.5
3385,18545,104.01138,30.707790000000006,104.05004,30.72773,31219,5602,800,11.0,388.0,388.0,164.0,1103.0,1103.0,15.8438,800.0,30019,1200.0,32419.0
3386,18567,104.078308,30.671761,104.11473,30.60814,28350,10251,1464,213.0,1033.0,1033.0,206.0,242.0,242.0,24.6769,1464.0,27150,2196.0,30546.0
3387,18568,104.0197,30.6786,104.07639,30.67235,27243,7105,1015,98.0,908.0,908.0,234.0,1038.0,1038.0,18.6995,1015.0,26043,1522.5,28765.5
3388,18571,104.07595,30.66895,104.16738,30.684,31691,11573,1653,213.0,609.0,609.0,184.0,2954.0,2954.0,27.1887,1653.0,30491,2479.5,34170.5
3389,18582,104.15399,30.68325,104.07964,30.67782,28160,9276,1325,184.0,1331.0,1331.0,124.0,799.0,799.0,22.8244,1325.0,26960,1987.5,30147.5
3390,18583,104.04654,30.72471,104.10379,30.70527,31071,7649,1092,39.0,1552.0,1552.0,277.0,930.0,930.0,19.7331,1092.0,29871,1638.0,32709.0
3391,18597,104.1402,30.599591,104.072231,30.663356,27084,12507,1786,67.0,2291.0,2291.0,213.0,577.0,577.0,28.9633,1786.0,25884,2679.0,29763.0
3392,18600,104.098717,30.716040000000003,104.04377,30.71717,28553,6830,975,38.0,649.0,649.0,92.0,1189.0,1189.0,18.177,975.0,27353,1462.5,30015.5
3393,18601,104.098717,30.716040000000003,104.04377,30.71717,28553,6830,975,38.0,649.0,649.0,92.0,1189.0,1189.0,18.177,975.0,27353,1462.5,30015.5
3394,18607,104.009178,30.783485,104.06667,30.69494000000001,30632,14657,2093,89.0,4811.0,4811.0,7.0,182.0,182.0,33.0483,2093.0,29432,3139.5,33771.5
3395,18608,103.972603,30.721991,104.14162,30.62869,30844,24969,3567,4.0,1805.0,1805.0,14.0,182.0,182.0,52.6411,3567.0,29644,5350.5,36194.5
